agricultural,title,comment
가지,올리브쇼의_가지된장덮밥_만들기,전 돼지고기없어 베이컨 넣고해봤는데 간단하면서도 너무 맛있게 먹었어요
가지,올리브쇼의_가지된장덮밥_만들기,돼지고기 없어서 참치를 넣어봤어요~정말 맛나는 건강 한끼 인 것 같아요~감사합니다
가지,올리브쇼의_가지된장덮밥_만들기,ㄱㅅ합나다
가지,올리브쇼의_가지된장덮밥_만들기,가니쉬는 넣지 않으셨다 했는데 가니쉬는 뭘 말씀하신건지요...
가지,올리브쇼의_가지된장덮밥_만들기,흐음... 파채나 그런걸 올리기도 하는데 전 올리지않았어요. 가니쉬는 내취향껏 어울리는 더운야채던지 색감을 더이쁘게하는것도 좋더라구요~
가지,가지의_화려한_변신_치즈이불_덮은_가지롤그라탕,맛있긴한대 물이 흔건한건;;;; 저만 그런건가요 ㅠㅠ 채수들이 쏟아져 나와서~ 아쉽더라구요 그래도 맛은 짱이네요
가지,가지의_화려한_변신_치즈이불_덮은_가지롤그라탕,먹다가 찍었는데!!진짜 맛있어요!!호박 가지 베이컨!별로안좋아하는데 조합이 완전 좋아요!!!!짭짜롭@-@!또해먹을거에요
가지,가지의_화려한_변신_치즈이불_덮은_가지롤그라탕,"얇게 저민 가지 호박의 길이, 너비가 일정하지 않아 모양은 덜 예뻤어도 맛은 좋았습니다. 앞으로 이 가지요리 자주 해 먹으렵니다. 감사합니다~^^"
가지,가지의_화려한_변신_치즈이불_덮은_가지롤그라탕,오븐 말고 전자레인지에 돌려도 되나요?
가지,가지의_화려한_변신_치즈이불_덮은_가지롤그라탕,한번 만들어 보고 싶네요
가지,두부로_만드는_반찬_두가지_양념순두부와_두부김치_만들기,정말 맛있게 되었어요~한번 볶고 끓이기.참치는 오래볶지않기.이 두가지 꿀팁이 제대로였습니다~감사합니다!맛있는저녁 반찬이었어요~~
가지,두부로_만드는_반찬_두가지_양념순두부와_두부김치_만들기,"두부 김치 정말 맛있네요~~ 전 밥이랑 먹었는데, 안주로도 좋을 것 같아요!^^ 레시피 덕분에 맛있게 잘 먹었어요~ 또 해 먹어야겠어요ㅎ"
가지,두부로_만드는_반찬_두가지_양념순두부와_두부김치_만들기,조밍키님 올려 놓으신 레시피들은 취향저격예요 잘 요리하고 있습니다 감사^~^
가지,두부로_만드는_반찬_두가지_양념순두부와_두부김치_만들기,양념장에 간장은 국간장인가요 아님 진간장일까요?
가지,참치가지덮밥_혼밥족을_위한_한그릇음식,어제 저녁으로 해먹었는데 온가족의 극찬을 받았습니다 ㅎㅎ 가지와 참치의 조합이 의외로 괜찮네요!! 잘먹었습니다~^^
가지,참치가지덮밥_혼밥족을_위한_한그릇음식,기대를 별로 안했는데 음식맛보고 너무 맛있었습니다 꿀레시피 감사합니다
가지,참치가지덮밥_혼밥족을_위한_한그릇음식,신선한맛! 맛있어요- 밥을 후루룩 먹게 되더라구요 청양고추는 칼질 후 5분정도 물에 남가놨구요. 전분을 실수로 쏟아부엇지만 그래도 맛있게 먹었습니다:)
가지,참치가지덮밥_혼밥족을_위한_한그릇음식,굴소스가없으면 그냥 간장으로 대체해도될까요
가지,참치가지덮밥_혼밥족을_위한_한그릇음식,"jayoun heo 네, 간장으로 하셔도 되요, 양조간장 있으시면 양조간장으로 넣어주심 좋구요."
가지,가지무침_전자렌지에_가지_찌는법,황금레시피 감사합니다! 맛있게 잘먹겠습니다 ㅎㅎ
가지,가지의_변신초간단_가지베이컨말이,"맛있어요! 칼질이 서툴러 가지 썰기가 어려웠는데 가지 반 나눠서 썰고 베이컨도 반 잘라서 했어요. 이쑤시개로 도움받았습니다.ㅋㅋㅋㅋ 머스다트가 없어서 간장,와사비먹었는데도 맛나요!"
가지,가지의_변신초간단_가지베이컨말이,요거 간단하면서 맛도 있고~ 근데....버터를 너무 많이 넣고 가지를 구웠더니 버터냄새가 너무나서...^^; 양조절실패요~! 그래도 너무 맛있게 잘해먹었답니다~
가지,가지의_변신초간단_가지베이컨말이,깻잎추가해서 먹었어요 베이컨이 풀려서 꼬지로 고정했구요 맛은 대만족!!!
가지,가지의_변신초간단_가지베이컨말이,가지를 이렇게
가지,가지구이무침_구우면_더_맛있는_가지반찬,새로운 가지반찬이었어요.가지찌는걸 잘못해서 항상이상했는데 구워먹으니 짱여요^^
가지,가지구이무침_구우면_더_맛있는_가지반찬,가지반찬 좋아해서 자주해먹는데 이렇게 구워서 무쳐먹으니 양념도 잘베어서 더맛있네요 구워서 무쳐먹는게 훨씬더맛있는거 같아요
가지,가지구이무침_구우면_더_맛있는_가지반찬,간단하면서도 넘 맛나요 이레시피 자주 애용할것 같아요 요린이가 요리를 해냈어요~~^^감사합니다
가지,가지구이무침_구우면_더_맛있는_가지반찬,감사해요^^
가지,NO가스렌지매콤하게_부드러운_가지나물무침,간단한 레시피 감사합니당ㅎㅎ저는 청양고추와 대파를 아주 조금 갈아서 같이 넣었네요~~
가지,NO가스렌지매콤하게_부드러운_가지나물무침,렌지로 가지를 익혀 먹을수 있다니 너무 신기하고 반가웠어요.식감도 딱 적당했어요.
가지,NO가스렌지매콤하게_부드러운_가지나물무침,진짜 간단하게 맛있는 요리가 되네요! 전자렌지가 신의 한수입니다. 자주먹겠어요!ㅎ
가지,NO가스렌지매콤하게_부드러운_가지나물무침,좋은 정보감사합니다
가지,NO가스렌지매콤하게_부드러운_가지나물무침,맛있어요 감사합니다~^^
가지,NO가스렌지매콤하게_부드러운_가지나물무침,올리비아언니 무더운 여름 맛난음식으로 행복하시길♡
가지,너무_쉽고_간단한_가지_구이,너무 맛있서요...ㅠ 가지에 칼립내서 양념이 스며들 수 있게 했는데 모양도 맛도 넘 맘에 드네요!
가지,너무_쉽고_간단한_가지_구이,맛있어요~ 덕분에 멋진 저녁식사가 차려졌어요. 손님상에도 좋을 것 같아요.
가지,너무_쉽고_간단한_가지_구이,튀김가루 대신에 박력분으로 그리고 홍고추대신에 파프리카로 했습니다 아이들도 잘 먹고 좋아합니다
가지,부드러운_가지보트피자,맛있게 잘 만들어 먹었습니다. 레시피 감사해요~
가지,부드러운_가지보트피자,오븐온도를 높게해서 치즈가 좀탔지만 맛잇어용
가지,부드러운_가지보트피자,가지와 다른 재료의 조화가 좋음 좋음요.! :)
가지,부드러운_가지보트피자,"오븐이 없을땐, 어떡하죠?ㅜ"
가지,채식_가지_된장_덮밥,코코넛오일 대신 일반 기름과 두부 대신 다른 야채 넣고 했는데 너무 맛있어요! 간단해서 자주 해먹을 거 같네요. 레시피 감사합니다 :)
가지,다진고기_통가지찜_부드러운_가지_식감이_예술이에요,너무~ 맛있어요 가지 안좋아하는 남편도 고급요리같다며 맛있대요 ㅋㅋ 3살 아덜 6살 딸도 푹푹 잘 떠먹구 저도 담날 남은거 밥 슥삭 비벼먹었어요♥ 고기180그람인데도 사진보다 너무 많네요 그래서 고기 재울 때 간장 추가했어요~~~
가지,다진고기_통가지찜_부드러운_가지_식감이_예술이에요,손이 많이 가지만 그만큼 정성이 가득 들어가서인지 맛있게 잘 먹었어요~ 다음엔 소고기만 돼지고기로 바꿔서 또 해먹기로 했어요^^
가지,다진고기_통가지찜_부드러운_가지_식감이_예술이에요,콩나물밥과 함께 먹었더니 찰떡궁합이에요! 좋은 레시피 감사합니다. ^^
가지,겉은_바삭_속은_촉촉_안주로도_간식으로도_최고_가지탕수,우리남편이만들었는데 너무너무 맛있게 먹었어요 다음에도 부탁하려고요 ㅋ
가지,후다닥_분_간단_여름반찬고기맛이_나는_가지_불고기,첨해본 요리엿는데 오늘아침 남편이 오~맛잇네~하며 행복을 주엇어요^^ 정말 간단하고 맛잇는 레시피 감사합니다~^^
가지,후다닥_분_간단_여름반찬고기맛이_나는_가지_불고기,맛나요! 허브솔트 대신 그냥 소금넣어도 되는거죠? 단맛약간줄이려면 매실 설탕 올리고당중에 뭘줄이면좋을까용
가지,후다닥_분_간단_여름반찬고기맛이_나는_가지_불고기,가지볶음태어나서첨해봤어요ㅎ있는재료로만흉내내듯했는데도맛있다고난리네요ㅋㅋ감사합니다
가지,후다닥_분_간단_여름반찬고기맛이_나는_가지_불고기,낼 가지 사와서
가지,후다닥_분_간단_여름반찬고기맛이_나는_가지_불고기,쿡따라2017-06-07 22:12|답글|신고
가지,피자맛_나는_가지_베이컨_치즈_전,맛나용 전 튀김가루대신 찹쌀가루로 했어요
가지,피자맛_나는_가지_베이컨_치즈_전,와 진짜 맛있어요 짱짱~
가지,지삼선_만들기__가지요리,맛있어서 2번째 만들었어요.튀긴가지 엄청 맛나요!! 주방은 기름튀고 더웠지만 엄청 맛있었습니다. 쉽고 맛있는 레시피 감사합니다
가지,지삼선_만들기__가지요리,"가지가 많아서 우연히 보고 해봤는데 저랑 신랑,그리고 6살 아이도 엄청 맛나게 먹었어요 피망없어서 파프리카랑 양파로 했는데 세상 튀긴가지 진짜 맛있어요 감자야 말할것도 없고 최고예요 ~~^^ 대신 양파랑 파프리카 익히고 양념넣어 볶다 불끄고 튀긴 가지랑 감자를 잔열로 양념만 묻혀도 맛날것같아요 담엔 그렇게 더 바삭하게 해보려구요 ^^ 거의 다 먹어서 ㅜㅜ 사진은 못 찍었네요"
가지,지삼선_만들기__가지요리,아이들과 맛있게 먹었어요! 지삼선 좋아하는데 집에서 간단히 먹을 수 있어 너무 좋네요. 감사합니다~^^
가지,가지구이_양념,가지를 어떻게 요리하는지 어려웠는데 구워서 양념장에 먹으니까 색다르고 맛있었어요. 감사 합니다.
가지,가지구이_양념,간장양념 양조절이 조금힘들었지만 무침보다 맛있는거 같아요 손이좀가서그렇지 감사합니다
가지,가지구이_양념,쫀듯쫀듯하니 맛있어요 홍고추없어서 파프리카넣어했는데 6세아들도 맛있게 먹었습니다
가지,가지구이_양념,맛잇어보이네요
가지,가지구이_양념,매실액 대신 할 수 있는게 있을까요..?
가지,가지구이_양념,좋아요!!!
가지,가지_오일파스타오일_스파게티,와 너무 너무 맛있었어요~~~ 건강한 느낌에 맛까지 채워주니 너나 즐거운 한끼 식사였답니다
가지,가지_오일파스타오일_스파게티,가지로 다이어터의 죄책감을 덜고 파스타 한 그릇 했습니다 :) 저는 마늘5개 편으로 썰어 넣어서 페퍼론치노랑 올리브유 가득 넣고 우러나게(?) 했어요~ 그래서 맛술은 반만 넣었어요~ 바질가루랑 후추도 갈아서 넣구요~ 제가 푸실리면 간을 잘 못 맞춰서 약간 심심하지만..^^; 굴소스 넣고 간편하게 가지파스타 맛있게 먹었습니다!!
가지,가지_오일파스타오일_스파게티,감사해요! 요즘 가지홀릭인데 가지요리하나 더 배웠네요! 뭐하나 빠졌다 생각했는데 굴소스를 안넣었네요....ㅎ 그래도 맛있었어요!
가지,두가지_방법의_돼지고기_생강구이_덮밥_쇼가야끼,"맛있게 한끼 잘먹었습니다. 다이어트중이라 돼지고기는 목살부위, 마요네즈는 뺏는데도 좋네요"
가지,두가지_방법의_돼지고기_생강구이_덮밥_쇼가야끼,더운데 편하고 맛있게 먹었어요! 처음엔 규동과 비슷할까 싶었는데 마요네즈가 있어 규동보다 부드러운 맛과 양상추의 아삭한 식감이 있어서 가족모두 좋아했어요!
가지,두가지_방법의_돼지고기_생강구이_덮밥_쇼가야끼,뭐 해먹을까 하던 차에 맛있게 잘 해먹었어요^^
가지,두가지_방법의_돼지고기_생강구이_덮밥_쇼가야끼,돼지고기 부위는 무슨 부위인가요? 정육점에서 저렇게 썰어달라하면 될까요?
가지,두가지_방법의_돼지고기_생강구이_덮밥_쇼가야끼,초생강 없으면 뭘로 대체 가능한가요?
가지,아이반찬_가지나물_무침,구워서 무쳐 먹다가 첨 해봤는데 넘 맛있어요. 올 여름 가지나물 많이 먹어야겠어요. 맛있는 레시피 감사드려요.^^
가지,아이반찬_가지나물_무침,레시피대로 하면 가지맛이 많이나고 맛있고! 어른용으로 간을 쪼금 더해도 그거대로 참맛나요 :) 밥위에 덮밥처럼 얹어먹어도 어찌나 맛있는지 먹을때마다 할때마다 행복해요 ♥
가지,아이반찬_가지나물_무침,너무 꼬숩고 맛있어요. 저한테는 간도 딱 맞네요! 가지안좋아했는데 양념맛있어서 자주 해먹을듯해요
가지,아이반찬_가지나물_무침,ㅎㅎ 감사합니다
가지,아이반찬_가지나물_무침,청개구리2021-07-25 07:22|답글|신고
가지,가지찹쌀튀김_요고요고_고량주_땡기는_맛,넘 맛있게 잘먹었어요..신랑도 맛나다네요.. 근데 가지를 얇게해서ㅡㅡ홍고추도없고.. 소스색이 좀 칙칙ㅡㅡㅋ 담엔 두껍게 홍고추넣어서해봐야겠어요
가지,가지찹쌀튀김_요고요고_고량주_땡기는_맛,사진은 맛없어 보이지만 ㅋㅋ 맛있게 잘 먹었어요! 신랑도 좋아하고! 아기도 얇게 썰어 튀김만 소스없이 줬더니 과자라며 좋아하며 잘 먹었네요!
가지,가지찹쌀튀김_요고요고_고량주_땡기는_맛,홍고추도 없고 청량고추 반개만 넣고 했어요ㅎㅎ 소스는 좀 짠듯 싶어서 담엔 간장을 줄이거나 물을 더 넣고 해봐야겠어요. 그래도 맛있어요!
가지,가지찹쌀튀김_요고요고_고량주_땡기는_맛,이거 왜 그러죠? ㅠㅠ 전부 넣고는 가열하는게 아닌가요? 전분물 넣는 순간 떡이 ...ㅡ.ㅡ
가지,가지찹쌀튀김_요고요고_고량주_땡기는_맛,꽃님공주 튀긴 가지에 소스를 뿌리라고 적혀있는데요
가지,가지찹쌀튀김_요고요고_고량주_땡기는_맛,혹시 전분대신에 쓸 수 있는 재료가 있을까요?
가지,가지요리__간단하면서_고급스런_토마토가지볶음,"도시락으로 싸갔는데 다들 맛있대요.가지를 햇볕에 말렸다가,냉동시킨 걸로 했더니 씹는맛 좋고요. 큰 토마토로 썰어넣고 웍의 바닥에 껍질 닿게 익히니 잘 벗겨지네요.가지와 토마토의 조합, 새로운 레시피 감사합니다.^^"
가지,가지요리__간단하면서_고급스런_토마토가지볶음,굴소스를 애들이랑 먹을거라 1/2 숟가락만 넣엇어요 정말 맛잇엇고 애들도 잘먹엇어요 ! 이정도로만 넣어도 간 짭쪼름해서 맛잇엇어요 ㅎㅎ
가지,가지요리__간단하면서_고급스런_토마토가지볶음,너무 간단하고 정말 맞있어요. 회사일로 바쁜 저같은 사람들 한테 딱이메요. 이렇게 간단하고 맞있는 요리 얼려줘서 정말 감사합니다. 자주 부탁 드려요. 호주 시드니에서^^
가지,가지요리__간단하면서_고급스런_토마토가지볶음,좋아요 굿
가지,가지요리__간단하면서_고급스런_토마토가지볶음,ㅡㅡ우와 입다데었네요
가지,가지요리__간단하면서_고급스런_토마토가지볶음,듀듀공주2018-05-31 17:00|답글|신고
가지,안보면_후회하는_마성의_레시피_가지덮밥,맛있게 아이도 잘먹었습니다^^ 감사해요♡♡
가지,안보면_후회하는_마성의_레시피_가지덮밥,간단하고 가지 순삭에도 최고입니다~♡♡//
가지,안보면_후회하는_마성의_레시피_가지덮밥,맛있게 잘 해 먹었네요^^
가지,가지_요리__가지_덮밥_일식풍,"잘 안 으깨져서 칼집 냈어요ㅎ 양념 엄청 짜지도 않고, 단짠단짠 맛있었어요ㅡ 전 가지 특유의 말캉한거 좋아하는데ㅡ 서방님은 좀 더 씹혔으면 좋겠다고 하네요ㅡ 식구들 취향존중해가며 만들면 더 잘먹을듯ㅎㅎ 전 덮밥이 아닌 반찬으로, 잘라서 먹었어요ㅎㅎ 사진이 두개는 안올라가네욤ㅡ"
가지,가지_요리__가지_덮밥_일식풍,저는 아이 주려고 청양고추 뺐어요~ 간단하고~애기가 조아할 것 같아요~ 감사합니다^^
가지,가지_요리__가지_덮밥_일식풍,간단하면서도 너무 맛있는 레시피였어요ㅎㅎ 감사합니당
가지,별미다_별미_볶은_가지와_소고기를_얹은_가지소고기비빔면,"베트남 음식 분짜 느낌에 해먹어봤네요, 가지 없어서 표고버섯 넣었는데 괜찮았어요. 고기양념소스를 넉넉히 해야 국수도 버물버물할 수 있어요."
가지,별미다_별미_볶은_가지와_소고기를_얹은_가지소고기비빔면,아주 별미네요.식구들이 다 좋아했어요.다음에 는 가지를 더 넣어서 해야겠어요.맛있게 잘 먹었습니다.감사합니다.
가지,별미다_별미_볶은_가지와_소고기를_얹은_가지소고기비빔면,57세남자 입니다. 국수를 넘좋아하는데 아주 색다른 비빔국수를 해 먹을수 있어서 넘 감사합니다 간단하고 아주좋아요^^
가지,별미다_별미_볶은_가지와_소고기를_얹은_가지소고기비빔면,혹시 소고기 어디부위로 하셨나요 ?
가지,별미다_별미_볶은_가지와_소고기를_얹은_가지소고기비빔면,가지와 국수의 만남이 환상입니다
가지,별미다_별미_볶은_가지와_소고기를_얹은_가지소고기비빔면,레시피 맘에 들어요
가지,깐풍만두_냉동만두요리를_가지고_왔어요,입이 심심해서 스크랩해 놓은 게 생각나 급 따라해봤어요. 넘 맛있게 먹었어요. 감사해요. 휘리릭 만들기 좋고 맥주를 부르는 맛이에요
가지,깐풍만두_냉동만두요리를_가지고_왔어요,맛있어요... 집에 있는 적은 재료로 만들었는데 소스가 맛있어서 커버되네요.. 감사합니다♡
가지,초간단_가지된장덮밥_만들기,쉽고 맛있어요! 달걀후라이를 곁들어도 더욱 좋았습니다
가지,초간단_맛보장_가지구이무침_황금레시피,이거 진짜 맛있어요! 댓글 처음 달아봄?? 저는 귀찮아서 가지를 에어프라이어에 굽고 나머지 양념은 이 레시피대로 만들었는데 양념 진짜 짱짱이에요 ?????????
가지,초간단_맛보장_가지구이무침_황금레시피,맛있습니다 저도가지를 좋아하는데 이렇게하니 또다른가지맛이네요 잘배웠습니다~♡
가지,초간단_맛보장_가지구이무침_황금레시피,맛있어요 가지 다섯개로하니 양념을 두배반으로 했는데도 싱거워서 소금을 조금 넣었더니 간이 맞네요 쉅고도 맛있습니다
가지,매일_반찬_한_가지건새우볶음,너무맛있네요~ 저는 매콤한걸 좋아해서 청양고추2개 썰어 넣었어요 달콤하고 매콤해서 먹기좋네요!
가지,매일_반찬_한_가지건새우볶음,"맛있었어요! 저는 처음 볶을때, 마지막 양념에 볶을때 넘 오래 볶는 바람에 건새우가 조금 질겨졌지만 가족들이 그래도 맛은 좋다고 해주었어요. 다음번엔 더 맛있게 할 수 있을것 같네요^^"
가지,매일_반찬_한_가지건새우볶음,덕분에 쉽고 맛있게 반찬 하나 만들었네요. 분량의 양념이 맛나네요.
가지,매일_반찬_한_가지건새우볶음,맛나게잘해먹엇어요^^
가지,매일_반찬_한_가지건새우볶음,감사합니다..
가지,풋고추_페스토_파스타브루스케타_페스토요리두가지,"여자친구가 파스타 좋아해서, 어떤 파스타를 해줄까 찾다가 풋고추??? 하고 보게 되었는데~ 직접 만들어서 같이 먹어보니 여친께서 이런 맛은 진짜 처음이라고 저에게 완전 감동했습니다ㅋㅋㅋ 레시피의 출처는 비밀로 했지만 이해해주세요ㅎㅎ"
가지,풋고추_페스토_파스타브루스케타_페스토요리두가지,풋고추여도 맵긴맵네요~ 그런데 저는 바질페스토가 더 향긋하니 맛있는거같아요.ㅎㅎ 풋고추 소진해야 했는데 덕분에 맛있게 먹었어요 ^^
가지,구수하고_담백한_가지_요리_된장가지구이,할레루야 감사합니다 즐거운요리시간 이었읍니다
가지,구수하고_담백한_가지_요리_된장가지구이,너무 맛있어요. 감동이예요. 또 해먹으려구요.
가지,구수하고_담백한_가지_요리_된장가지구이,예쁘고 맛있었어요!
가지,구수하고_담백한_가지_요리_된장가지구이,맛있어보이네요..해먹어 봐야겠습니다
가지,가지마파두부덮밥,아이들이 있어서 고추가루1스푼으로 줄이고 소고기로했는데 다들 넘 잘먹었어요! 레시피 감사해요♡
가지,가지마파두부덮밥,"대박이쥬 ㅎㅎㅎ 저는 고기 큐브로 썰어서 씹는 식감 나게 했구요, 중식에 가깝게 하려고 소스는 라조장+두반장을 추가했습니다 :) 가족들이 가장 좋아하는 제 요리에요. 좋은 레시피 주셔서 감사합니다~"
가지,가지마파두부덮밥,집에 두반장이 있어서 고춧가루 빼고 한숟가락 넣었어요~ 청경채랑 버섯 넣었는데도 아이가 잘 먹네요ㅎㅎ 요리 똥손인데 정말 맛있게 먹었어요~ 감사합니다(_ _)
가지,반찬요리가지요리_홍양갱의_밤__굴소스_가지볶음,진짜 대박맛있어요!!!! 집에 가지 엄청많은데 매일해서 먹어도 안질리는 맛이에요ㅠㅠㅠㅠㅠ
가지,반찬요리가지요리_홍양갱의_밤__굴소스_가지볶음,와..다이어트하는데...너무맛있어서 큰일이예요!! 진짜너무맛있잖아요ㅠㅠ감사합니다♡
가지,반찬요리가지요리_홍양갱의_밤__굴소스_가지볶음,간이적당한게넘나맛있네요.아이들먹일거라간을조금적게했어요.그래도맛나네요^^좋은레시피감사드립니다^^
가지,지삼선과_비슷한_중국식채소볶음_가지감자를_튀겨_만들어서_칭타오가_생각나는_맛,너무너무 맛있어요
가지,간단_반찬쓱쓱_비벼_먹기_좋은_가지볶음,간단하네여~~♡♡근데 전 좀 짜게 먹는지...가지 크기가 좀 큰걸 해서 그런지..조금 싱거운 느낌이 있어서...간 추가로 좀 더 했더니 맛있네요~이따 저녁에 남편 차려서 주려고 미리한건데...벌써부터 배고프네요
가지,간단_반찬쓱쓱_비벼_먹기_좋은_가지볶음,너무 맛있습니다~ 저는 요즘 꽈리고추가 매워서 넣었더니 매콤하니 맛나네요~
가지,간단_반찬쓱쓱_비벼_먹기_좋은_가지볶음,낮에해서 냉장고 넣둔지라 촉촉함이 덜하네요~~레시피보고 해먹었는데 넘 맛있었어요 친구가 맛보더니 본인도 해먹는다고하드만 어찌나 해먹던지ㅎㅎㅎ 넘맛있게 해먹었네요
가지,가지_하나로_즐기는스페셜_요리_깐풍가지,레시피대로해서 식구들과 정말 맛나게 먹었어요 감사드립니다 ^^
가지,가지_하나로_즐기는스페셜_요리_깐풍가지,이거 진짜 맛있어요~!! 바삭바삭 매콤새콤달콤!! 감사합니다~
가지,가지_하나로_즐기는스페셜_요리_깐풍가지,손쉽게 요리 할 수 있고 실패하지 않고~ 맛있었어요
가지,가지_하나로_즐기는스페셜_요리_깐풍가지,매콤한 깐풍가지 맛있겠네요~ 탕수육 소스를 매콤하게 사용하신게 매력적이에요^^
가지,굴소스_가지_볶음,가지 요리는 하는것마다 실패였는데 정말 맛있게 요리 되었어요 감사합니다!!
가지,굴소스_가지_볶음,굴소스를 좀만 덜 넣으면 더 좋을것 같아요~ 그래도 맛있게 잘 먹었습니다^^
가지,굴소스_가지_볶음,맛있어요.ㅎ 가지를 좋아하는데 제가 하는 요리법과 비슷해서 참조했습니다.
가지,굴소스_가지_볶음,조아요
가지,굴소스_가지_볶음,그러나 ㆍ
가지,굴소스_가지_볶음,Very gooooooood
가지,목우촌_집반찬_베이컨_가지볶음,가지 싫어하던 남편이 이 반찬을 또 찾네요 너무너무 맛있게 먹더라구요 ㅋ 저 역시 넘 맛있어서 또 해뒀어요! 소중한 레시피 감사드려요^^
가지,목우촌_집반찬_베이컨_가지볶음,가지요리 처음 해본 새댁입니당ㅎㅎㅎ 요리하기 쉽고 정말 맛있어요
가지,제철_백종원가지볶음,가지볶음은 처음 도전인데 이대로 했더니 남편이랑 아이도 맛있게 먹더라고요~^^
가지,제철_백종원가지볶음,불조절 하는것 까지 상세히 적어주신 레시피ㅠㅠ 요리 왕초보도 쉽게 따라했어요 올리고당없어서 꿀넣었는데도 맛나네요 감사합니다~!!
가지,제철_백종원가지볶음,가지 3개 사다가 고대로 해봤어요 ㅎㅎ 진짜 맛있네요! 살짝 부족한 간은 간장 조금 더 넣었고요~^^ 맛난 레시피 감사해요!
가지,제철_백종원가지볶음,진짜 ㅠㅠ 난 이때까지 가지 왜버림? ㅠㅠ
가지,제철_백종원가지볶음,잘 활용하고 있어요
가지,제철_백종원가지볶음,맛있을 것 같아요
가지,렌지완성_가지_돼지로스말이_치즈_미네스트로네_,혹시 직접개발하신메뉴이신가요? 첨보는메뉴예요 맛이 어떨까궁금하네요
가지,가지피자__가지요리_노오븐,가지를 안먹는 6.7세 아이들이 엄마 또해줘 하면서 너무 잘먹었어요 감사해요
가지,가지피자__가지요리_노오븐,"처음에는 가지를 덜 구워서 걱정했었지만, 결과는 대성공이었습니다~ㅎㅎ좋은 레시피 감사합니다!^^"
가지,가지피자__가지요리_노오븐,후라이팬에 종이호일 깔고 하니 좋으네요^^ 가지가 흐믈거려 단단한 도우역할을 하지는 못하지만 부드럽고 맛있네요. 담번에도 이렇게 해먹으려고요~~
가지,우리품종경기미참드림_홍양갱의_밤__굴소스_가지볶음_덮밥,요새 나이가 들면서 가지가 좋아져서 가지볶음을 검색했는데 사진이 제일 맛있어보여서 해봤어요 근데... 너무 맛있어요..... 대박... 감사합니다
가지,우리품종경기미참드림_홍양갱의_밤__굴소스_가지볶음_덮밥,너무 맛나요~^^
가지,깻잎가지볶음_도시락반찬,재료도 간단하고 요리도 금방되네요 레시피대로 하니 간 딱맞고 맛나게 해먹엇어요 감사해요~~^^
가지,깻잎가지볶음_도시락반찬,일부러 가지를 더 두껍게 썰었어요 ~ 맛있어요 ^^ 건강에 좋은 가지랑 깻잎 맛있게 먹을수있어서 감사해요
가지,깻잎가지볶음_도시락반찬,와 이거 엄청 간단하고 건강한데 맛난 요리네요~~~ 레시피 감사합니다
가지,깻잎가지볶음_도시락반찬,맛있습니다
가지,깻잎가지볶음_도시락반찬,-김이호 감사합니다^^♡
가지,가지구이_된장_무침_를_넣어_짠맛을_줄이고_고소한_맛의_가지_요리,평소에 가지를 좋아하지 않는데 남편과 너무 맛있게 잘 먹었어요!
가지,가지구이_된장_무침_를_넣어_짠맛을_줄이고_고소한_맛의_가지_요리,너무 맛있어서 가지철 지나기 전에 세 번이나 해 먹었어요
가지,가지구이_된장_무침_를_넣어_짠맛을_줄이고_고소한_맛의_가지_요리,그냥 시판 된장 써서 해봤는데. 미소된장보다 간이 세긴해도 맛있네요. 저에게는 새로운 레시피인데 초1 아이도 맛있다하네요.
가지,가지볶음애호박볶음을_한번에_볶아보자,가지와호박을 절여서 볶으니식감이 좋아요.
가지,가지볶음애호박볶음을_한번에_볶아보자,짱입니다 조리시간도짧구요 감사~~
가지,가지볶음애호박볶음을_한번에_볶아보자,맛나게 해먹었지요!
가지,가지랑_닭고기로_담백한_한그릇_닭안심살_가지볶음밥,"계란스크럼블을 따로 미리해서 밥이 죽이 되지 않아서 좋았어요. 굴소스가 풍미를 더했고요~ 가지 대신 집에 있는 재료 (호박, 당근, 양파)를 넣고했어요. 덕분에 저녁식사를 간단하면서도 맛나게 먹었어요!"
가지,가지랑_닭고기로_담백한_한그릇_닭안심살_가지볶음밥,잘먹었습니다~ 양파도 넣으니 좋았어요
가지,가지랑_닭고기로_담백한_한그릇_닭안심살_가지볶음밥,맛있게 잘 먹었습니다~^.^
가지,초간단_양파볶음__양파_하나만_가지고_만드는_꿀맛_반찬,가볍게 볶았는데 맛있네요. 감사합니다!
가지,초간단_양파볶음__양파_하나만_가지고_만드는_꿀맛_반찬,따라해봤는데요 맛있네요~^^
가지,초간단_양파볶음__양파_하나만_가지고_만드는_꿀맛_반찬,쉽고 맛나요
가지,가지마파두부돼지고기볶음간단덮밥으로_맛나네유,정말맛있어요
가지,소고기_가지_떡볶음__아삭한_야채와_쫀득한_떡_부드러운_소고기_간이_잘_베인_최애_반찬,너무너무 맛있었어요 별로 어렵지 않은데 가지랑 떡이 신의 한수네요! 떡국떡 넣어도 쫄깃하니 맛있었어요
가지,소고기_가지_떡볶음__아삭한_야채와_쫀득한_떡_부드러운_소고기_간이_잘_베인_최애_반찬,넘넘 맛있네요~ 저는 떡 대신 우동생면 넣고 마지막에 굴소스 한 숟갈 추가했는데 다들 좋아했어요. 저도 떡순이라 떡 넣고 담번엔 다시 해먹을거예요~
